Restaurant ID,Restaurant Name,Country Code,City,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Rating_category,cost_per_person,is_expensive,Country
311688,27 Grills,1,Noida,77.32838832,28.57445006,"North Indian, Chinese, Mughlai",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,159,Good,300.0,0,India
18265723,China Hot Pot,1,Noida,77.32827835,28.57456872,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,6,Good,200.0,0,India
7986,Himalaya Momos & Roll,1,Noida,77.324321,28.5735123,"Chinese, Fast Food",200,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,15,Poor,100.0,0,India
18244520,Hungry House Pizzas & More,1,Noida,77.32837792,28.57444329,"Pizza, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,79,Good,300.0,0,India
5760,Khana Khajana Da Dhaba,1,Noida,77.3245817,28.573916,North Indian,450,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5,Poor,225.0,0,India
18265705,M.P. Chole Tikki Wala,1,Noida,77.32828371,28.57457078,Street Food,150,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,10,Good,75.0,0,India
5761,Maa Vaishno Shudh Bhojnalaya,1,Noida,77.3245004,28.5737086,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,8,Good,125.0,0,India
18255160,More Than Cafí©,1,Noida,77.3282646,28.57438086,Fast Food,400,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,5,Good,200.0,0,India
18265709,Public Cafe,1,Noida,77.32841983,28.57439941,"Fast Food, Beverages",450,Indian Rupees(Rs.),No,Yes,No,No,1,2.6,Orange,Average,13,Poor,225.0,0,India
18236270,Sadda Taste,1,Noida,77.32803628,28.57187929,"North Indian, Fast Food, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,12,Good,225.0,0,India
5757,Sati Restaurant,1,Noida,77.3243658,28.5734717,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,12,Good,100.0,0,India
312237,Super Cake Shop,1,Noida,77.32451957,28.57346898,Bakery,300,Indian Rupees(Rs.),No,Yes,No,No,1,2.8,Orange,Average,8,Poor,150.0,0,India
5700,Uncle's Punjabi Rasoi,1,Noida,77.3245902,28.5737171,North Indian,400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,7,Poor,200.0,0,India
302575,Yours Deliciously,1,Noida,77.3235133,28.5737946,"Street Food, Beverages",350,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4,Poor,175.0,0,India
18463961,Captain Curry,1,Noida,0.0,0.0,"North Indian, Chinese",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,19,Good,200.0,0,India
18336506,Oh My Scoop!,1,Noida,77.3283169,28.57453721,"Ice Cream, Beverages",200,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,23,Good,100.0,0,India
5744,Reena Restaurant,1,Noida,77.3242109,28.5736246,"Chinese, South Indian, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,57,Good,200.0,0,India
18408051,Delight Food,1,Noida,0.0,0.0,"Italian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,Poor,150.0,0,India
18377587,Hungro,1,Noida,0.0,0.0,"North Indian, South Indian",150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,Poor,75.0,0,India
307719,Shiparma Shri,1,Noida,77.32458611,28.57386667,North Indian,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,Poor,50.0,0,India
7982,Shri Adarsh Kulfi,1,Noida,77.323603,28.5738031,Desserts,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,Poor,75.0,0,India
311419,Simla Bakery,1,Noida,77.32458428,28.57350873,Bakery,150,Indian Rupees(Rs.),No,Yes,No,No,1,0.0,White,Not rated,1,Poor,75.0,0,India
18383448,Swad E Punjab,1,Noida,77.32455846,28.57394362,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,150.0,0,India
18432192,Vishnu Ki Rasoi,1,Noida,77.3282696,28.5746025,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,125.0,0,India
395,Pizza Hut Delivery,1,Noida,77.328325,28.5775482,"Italian, Pizza, Fast Food",800,Indian Rupees(Rs.),No,Yes,No,No,2,2.3,Red,Poor,62,Poor,400.0,0,India
307724,Wah Ji Wah,1,Noida,77.32809763,28.57433905,North Indian,500,Indian Rupees(Rs.),No,Yes,No,No,2,2.0,Red,Poor,74,Poor,250.0,0,India
1460,Chawla's Chic Inn,1,Noida,77.3331573,28.5711016,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.8,Orange,Average,58,Poor,300.0,0,India
7991,Grill Point,1,Noida,77.3330621,28.5714962,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,20,Good,100.0,0,India
7979,Hari Sweets,1,Noida,77.3330963,28.5714642,Mithai,100,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,14,Good,50.0,0,India
18323760,Sultanate of Spice,1,Noida,77.333159,28.5710463,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.9,Orange,Average,43,Poor,250.0,0,India
307491,Yamu's Panchayat,1,Noida,77.3331584,28.5710661,Street Food,100,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,15,Good,50.0,0,India
2334,Debon,1,Noida,77.3332434,28.5711287,"Raw Meats, North Indian, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,85,Good,200.0,0,India
3153,Hot & Sour,1,Noida,77.3350897,28.5670876,Chinese,300,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,46,Good,150.0,0,India
18361198,Open Kitchen,1,Noida,77.3353589,28.5672923,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.0,Orange,Average,12,Good,300.0,0,India
309215,Truffle Muffle,1,Noida,77.3352692,28.5673735,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,37,Good,150.0,0,India
18219552,Go! Biryani,1,Noida,77.3353589,28.5684579,Biryani,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,144,Good,250.0,0,India
18478962,Tastee Chauka,1,Noida,77.33557262,28.56859852,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,31,Good,175.0,0,India
18472682,Maharba Chicken Point,1,Noida,77.332751,28.569734,"North Indian, Mughlai",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,150.0,0,India
18396192,Sweet Spells,1,Noida,77.3352692,28.5672838,Bakery,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,100.0,0,India
18138415,Foodie,1,Noida,77.319038,28.5818551,"North Indian, Chinese, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.8,Orange,Average,8,Poor,250.0,0,India
18429379,Lapaalap,1,Noida,77.3187567,28.5821309,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,5,Good,100.0,0,India
3443,Fresh Food Factory,1,Noida,77.3173193,28.5810955,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,140,Good,150.0,0,India
18466412,Bollycric,1,Noida,0.0,0.0,"North Indian, South Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,Poor,150.0,0,India
18180048,The Kitchen Factory,1,Noida,77.3173563,28.5810132,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,Poor,150.0,0,India
302535,Caffí© La Poya,1,Noida,77.3409391,28.5722363,"Cafe, Continental, Fast Food, Italian",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,164,Good,300.0,0,India
18311928,Elixir Health Cafí©,1,Noida,77.3408326,28.5724711,"Cafe, Healthy Food, Continental, Italian, Asian",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.7,Yellow,Good,131,Good,400.0,0,India
18446503,Radhey Foodz,1,Noida,77.346491,28.576754,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,4,Good,100.0,0,India
18157374,The Kitchen,1,Noida,77.3394417,28.5791986,North Indian,600,Indian Rupees(Rs.),No,No,No,No,2,2.7,Orange,Average,20,Poor,300.0,0,India
309059,Uncle's Treat,1,Noida,77.34303586,28.5793226,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,5,Good,200.0,0,India
18291234,Wow! Momo,1,Noida,77.3536634,28.5743086,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,32,Poor,175.0,0,India
18458315,KD's Hunger Point,1,Noida,0.0,0.0,"North Indian, Chinese",200,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,49,Good,100.0,0,India
18457856,Food Town,1,Noida,0.0,0.0,"Chinese, North Indian, South Indian",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,125.0,0,India
18323684,The Big Chefs,1,Noida,77.3469342,28.5773502,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,1,Poor,250.0,0,India
18244230,The Big Scoop,1,Noida,77.347652,28.5744592,Ice Cream,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,125.0,0,India
18204467,Govinda's Restaurant,1,Noida,77.3499908,28.5866196,"North Indian, South Indian",300,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,8,Good,150.0,0,India
18306542,Not Just Dilli,1,Noida,77.3536634,28.5743086,Street Food,450,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,15,Good,225.0,0,India
18337925,RollsKing,1,Noida,77.3536634,28.5743086,Fast Food,400,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,22,Good,200.0,0,India
18433854,Bunz & Dogz,1,Noida,77.35415488,28.58791339,American,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,Poor,150.0,0,India
313151,Radha Rani Bakery,1,Noida,77.3502339,28.5865079,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,Poor,150.0,0,India
9735,Chauhan Vatika,1,Noida,77.36111,28.5818244,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,28,Poor,250.0,0,India
18440192,Frozen Stone,1,Noida,77.3536634,28.5743086,"Fast Food, Beverages",300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,4,Good,150.0,0,India
302501,Kavita's Restaurant,1,Noida,77.3636829,28.5835424,"North Indian, Mughlai, Chinese",550,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,37,Poor,275.0,0,India
303025,Mudrika Food Factory,1,Noida,77.3573419,28.5838901,"North Indian, Mughlai, Chinese",550,Indian Rupees(Rs.),No,No,No,No,2,2.5,Orange,Average,20,Poor,275.0,0,India
18424204,Pind Balluchi,1,Noida,77.3536634,28.5743086,"North Indian, Chinese, Mughlai",900,Indian Rupees(Rs.),Yes,No,No,No,2,2.9,Orange,Average,7,Poor,450.0,0,India
18393700,Zaffran- Ikshita's Kitchen,1,Noida,77.3577905,28.5840221,Kashmiri,300,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,5,Good,150.0,0,India
18430590,Chaayos,1,Noida,77.3536634,28.5743086,"Cafe, Tea",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,18,Good,200.0,0,India
18439524,Punjabi Tadka,1,Noida,77.360356,28.583684,"North Indian, Mughlai",450,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,70,Good,225.0,0,India
18417576,Cafe Krisa,1,Noida,77.3574316,28.5839882,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,150.0,0,India
18440395,Chill Grill,1,Noida,77.3536634,28.5743086,Fast Food,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,Poor,250.0,0,India
18423885,Dolce Gelato,1,Noida,77.3536634,28.5743086,"Ice Cream, Beverages, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,150.0,0,India
18421515,Maa Ka Khaana,1,Noida,77.3614689,28.5820375,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,100.0,0,India
18440171,The Beer Cafe,1,Noida,77.3536634,28.5743086,North Indian,1250,Indian Rupees(Rs.),No,No,No,No,3,0.0,White,Not rated,3,Poor,625.0,1,India
18359322,Heaven's Point,1,Noida,77.3425375,28.5691352,Fast Food,100,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,6,Good,50.0,0,India
457,Kamboj's,1,Noida,77.3402775,28.5661407,"North Indian, Mughlai, Chinese",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,2.8,Orange,Average,239,Poor,400.0,0,India
18398459,Mexican Pizza,1,Noida,77.3404288,28.5653946,"Pizza, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,15,Good,250.0,0,India
18255715,Shahenshah,1,Noida,77.3376836,28.5644063,"North Indian, Mughlai, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.9,Orange,Average,7,Poor,250.0,0,India
18427249,Snack Chat,1,Noida,77.3405146,28.5660756,"Fast Food, Italian",500,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,23,Good,250.0,0,India
18391164,The Amazing Buger's,1,Noida,77.3397535,28.5651685,"Fast Food, Burger",400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,8,Poor,200.0,0,India
18472655,The Black Box,1,Noida,77.340435,28.565446,"North Indian, Continental",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,6,Good,200.0,0,India
18279437,Al Bake,1,Noida,77.3403587,28.5654172,"Fast Food, Chinese",450,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,72,Good,225.0,0,India
18204489,Asian Fun,1,Noida,77.340025,28.565491,Chinese,700,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,113,Good,350.0,0,India
18275704,Burnout,1,Noida,77.37565689,28.52998373,"Continental, Mexican, Italian",450,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,111,Good,225.0,0,India
18332077,Cafe Fusion,1,Noida,77.34083544,28.56619633,"Cafe, Fast Food",350,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,68,Good,175.0,0,India
18458632,Fit Bites,1,Noida,77.340721,28.566297,Healthy Food,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.7,Yellow,Good,26,Good,400.0,0,India
18391158,Go Krazy,1,Noida,77.3403537,28.565437,"Italian, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,27,Good,200.0,0,India
18303845,Green Restaurant,1,Noida,77.3408326,28.5661948,"North Indian, Chinese, Mughlai",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,47,Good,200.0,0,India
18352262,Hunger Strike,1,Noida,77.3404288,28.5653946,"Fast Food, North Indian",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,92,Good,200.0,0,India
18427229,The Munchkart Cafe,1,Noida,77.34018199,28.56528114,"Fast Food, Chinese",350,Indian Rupees(Rs.),No,Yes,No,No,1,3.8,Yellow,Good,34,Good,175.0,0,India
18345747,Thee Pot,1,Noida,77.3399353,28.5653929,"Cafe, Fast Food",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,80,Good,200.0,0,India
18368024,Waffles and Crepes,1,Noida,77.3400699,28.5655401,"Desserts, Beverages",250,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,66,Good,125.0,0,India
18472419,Biryani Vice,1,Noida,0.0,0.0,"North Indian, Biryani",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,Poor,250.0,0,India
18284048,Chinese Chilly Sizzler,1,Noida,77.3457285,28.5699307,Chinese,350,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,Poor,175.0,0,India
18438321,Moonlight Cafe,1,Noida,77.34016448,28.56573444,"Continental, Fast Food, Italian",400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,3,Poor,200.0,0,India
18319512,Sugar Ruffles,1,Noida,77.3404737,28.5686715,Bakery,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,0,Poor,250.0,0,India
309278,Bistro 37,1,Noida,77.3397409,28.5652948,"Fast Food, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,4.3,Green,Very Good,1005,Excellent,200.0,0,India
18419879,Desi Swag,1,Noida,77.340025,28.5653117,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,Yes,No,No,2,4.3,Green,Very Good,96,Excellent,250.0,0,India
9836,Teasta,1,Noida,77.340025,28.565491,"Fast Food, Beverages",200,Indian Rupees(Rs.),No,No,No,No,1,4.1,Green,Very Good,632,Excellent,100.0,0,India
307407,Appu Ghar Express,1,Noida,77.323737,28.5641453,"Fast Food, Chinese",400,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,63,Poor,200.0,0,India
305317,Barista,1,Noida,77.334633,28.5640131,Cafe,650,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,26,Good,325.0,0,India
18430593,Burger King,1,Noida,77.334633,28.5640131,"Burger, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,13,Good,250.0,0,India
18349929,Keventers,1,Noida,77.3221651,28.5643934,Beverages,400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7,Good,200.0,0,India
18408048,Kenny Rogers Roasters,1,Noida,77.3220403,28.5645948,American,1300,Indian Rupees(Rs.),Yes,No,No,No,3,3.7,Yellow,Good,53,Good,650.0,1,India
305222,McDonald's,1,Noida,77.3254169,28.5664384,"Fast Food, Burger",500,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,53,Good,250.0,0,India
18356801,Baskin Robbins,1,Noida,77.3216286,28.5648303,Ice Cream,300,Indian Rupees(Rs.),No,Yes,No,No,1,0.0,White,Not rated,2,Poor,150.0,0,India
18432198,Cafe Buddy's,1,Noida,77.3349102,28.5643808,Fast Food,100,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,Poor,50.0,0,India
18432025,Fusionn Rolls,1,Noida,0.0,0.0,Chinese,250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,125.0,0,India
18265399,Kwality Walls - Happiness Station,1,Noida,77.3263626,28.5677206,Ice Cream,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,150.0,0,India
18432194,Shakti Food & Restaurant,1,Noida,77.3281989,28.5693451,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,150.0,0,India
8385,Domino's Pizza,1,Noida,77.334211,28.564222,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,2.4,Red,Poor,70,Poor,350.0,0,India
309799,Mr. Brown,1,Noida,77.33417619,28.56437507,"Bakery, Desserts, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,4.0,Green,Very Good,183,Excellent,250.0,0,India
6800,Chef's Bar-Be-Que,1,Noida,77.3498054,28.5672202,"North Indian, Mughlai, Chinese",650,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,69,Good,325.0,0,India
18449659,Sen's Sational Xpress Kitchen,1,Noida,0.0,0.0,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.0,Orange,Average,7,Good,300.0,0,India
18438249,Shanghai Dreams,1,Noida,77.34990894,28.56699945,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,4,Good,200.0,0,India
18489509,InnerChef,1,Noida,0.0,28.0,"North Indian, South Indian, Italian, Continental, Mediterranean, Lebanese, Desserts",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,10,Good,250.0,0,India
18155147,Antaryami Paratha Corner,1,Noida,77.3219012,28.5810716,North Indian,150,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,1,Poor,75.0,0,India
18388032,F-all (Food for All),1,Noida,77.3568036,28.5651898,"North Indian, Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,24,Good,200.0,0,India
18478565,Green Restaurant,1,Noida,0.0,0.0,"Chinese, North Indian",250,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,125.0,0,India
313410,2 Bros Kitchen,1,Noida,77.36176707,28.56952163,"North Indian, Chinese, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,364,Good,300.0,0,India
311974,Baskin Robbins,1,Noida,77.3607699,28.561368,Ice Cream,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,12,Good,150.0,0,India
5686,Big Bone - The Meat Shop,1,Noida,77.3618278,28.5692496,"Raw Meats, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,16,Good,175.0,0,India
18396157,Biryani House,1,Noida,77.36170672,28.56920834,"Biryani, North Indian",300,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,9,Good,150.0,0,India
5681,China Hot,1,Noida,77.3618487,28.5697922,Chinese,400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,22,Poor,200.0,0,India
307424,City Hut,1,Noida,77.3591531,28.5615185,"North Indian, Chinese",700,Indian Rupees(Rs.),No,No,No,No,2,2.5,Orange,Average,27,Poor,350.0,0,India
8084,Defence Bakery,1,Noida,77.361986,28.5689914,"Bakery, Fast Food",150,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,117,Good,75.0,0,India
18412870,Dhabha 27,1,Noida,77.3629392,28.5662049,"Mughlai, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,5,Good,250.0,0,India
18412876,Faasos,1,Noida,77.3616483,28.569412,"North Indian, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,10,Good,300.0,0,India
306551,Green Chick Chop,1,Noida,77.3618197,28.5692859,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,25,Poor,175.0,0,India
8095,JSB Evergreen Cool Point,1,Noida,77.3620195,28.569218,"North Indian, Chinese, Fast Food, Mithai",450,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,56,Poor,225.0,0,India
308648,JSB Evergreen Snack & Sweets,1,Noida,77.3619175,28.5693477,"North Indian, Chinese, Fast Food, Street Food",300,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,41,Good,150.0,0,India
18352184,Keventers,1,Noida,77.3609306,28.5614537,Beverages,400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4,Poor,200.0,0,India
17977758,More Than Cafe,1,Noida,77.3618306,28.569207,"Cafe, Continental, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,39,Good,200.0,0,India
18370702,Mutfi,1,Noida,77.3603093,28.5613668,"North Indian, Seafood, Bengali",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,15,Good,300.0,0,India
18322612,Nawabi Mughlai Zaika,1,Noida,77.360265,28.561485,"North Indian, Mughlai",550,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,34,Good,275.0,0,India
18412866,Ovenstory Pizza,1,Noida,77.366334,28.565118,"Pizza, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,26,Good,250.0,0,India
18396425,ProFit Kitchen,1,Noida,77.3592512,28.5614308,Healthy Food,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,21,Good,300.0,0,India
18287405,Public Cafe,1,Noida,77.35881027,28.56145334,"Fast Food, Beverages",450,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average,13,Poor,225.0,0,India
18466390,The Chickmunks Express,1,Noida,77.360571,28.565447,"Fast Food, Italian, North Indian, Chinese",1300,Indian Rupees(Rs.),No,Yes,Yes,No,3,3.0,Orange,Average,6,Good,650.0,1,India
18219556,Time to Tea,1,Noida,77.3620072,28.5689975,"Fast Food, Beverages",350,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,66,Good,175.0,0,India
311332,Twenty Four Seven,1,Noida,77.3583449,28.5614837,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,6,Good,150.0,0,India
18439546,Virundu,1,Noida,77.361169,28.5656,South Indian,300,Indian Rupees(Rs.),No,Yes,No,No,1,2.8,Orange,Average,10,Poor,150.0,0,India
18441667,Be Bhukkad,1,Noida,77.363015,28.563578,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,43,Good,350.0,0,India
18363088,Behrouz Biryani,1,Noida,77.361455,28.569307,Biryani,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,63,Good,300.0,0,India
18454463,Bistro 365,1,Noida,77.36045983,28.56136235,"Cafe, North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,27,Good,250.0,0,India
18450749,Engineers Da Dhaba,1,Noida,77.36013662,28.56132431,North Indian,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,38,Good,200.0,0,India
18381230,Hungry Minister,1,Noida,77.3522612,28.5615785,"Continental, Mexican, Fast Food, Chinese",400,Indian Rupees(Rs.),No,Yes,Yes,No,1,3.5,Yellow,Good,29,Good,200.0,0,India
18332051,Kake Da Hotel,1,Noida,77.3612895,28.5612185,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,63,Good,350.0,0,India
18339370,Biryani,1,Noida,77.36,28.57,Biryani,500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,1,Poor,250.0,0,India
18439534,C Cube,1,Noida,77.3618278,28.5692496,"American, Italian, North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,3,Poor,250.0,0,India
18432190,Chicago Pizza,1,Noida,77.3609306,28.5614537,Pizza,600,Indian Rupees(Rs.),No,No,No,No,2,0.0,White,Not rated,1,Poor,300.0,0,India
18412897,Kettle & Kegs,1,Noida,77.361455,28.569307,Tea,200,Indian Rupees(Rs.),No,Yes,No,No,1,0.0,White,Not rated,2,Poor,100.0,0,India
18383529,Keventers,1,Noida,77.3617807,28.5692053,Beverages,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,0,Poor,200.0,0,India
18383549,Keventers,1,Noida,77.358773,28.5612563,Beverages,400,Indian Rupees(Rs.),No,No,No,No,1,0.0,White,Not rated,2,Poor,200.0,0,India
